#domain,#severity,#reject_media,#reject_reports,#public_comment,#obfuscate
"outerheaven.club",suspend,false,false,"FediFenced",false,
"myopic.one",suspend,false,false,"FediFenced",false,
"inex.rocks",suspend,false,false,"FediFenced",false,
"lightnovel-dungeon.de",suspend,false,false,"FediFenced",false,
"dline.xyz",suspend,false,false,"FediFenced",false,
"librosphere.fr",suspend,false,false,"FediFenced",false,
"privex.social",suspend,false,false,"FediFenced",false,
"lightlyseared.online",suspend,false,false,"FediFenced",false,
"airis.work",suspend,false,false,"FediFenced",false,
"capystan.net",suspend,false,false,"FediFenced",false,
"foxfam.club",suspend,false,false,"FediFenced",false,
"5dollah.click",suspend,false,false,"FediFenced",false,
"urspringer.de",suspend,false,false,"FediFenced",false,
"gravure.club",suspend,false,false,"FediFenced",false,
"freespeech.group",suspend,false,false,"FediFenced",false,
"pixificial.xyz",suspend,false,false,"FediFenced",false,
"girevik.su",suspend,false,false,"FediFenced",false,
"bajax.us",suspend,false,false,"FediFenced",false,
"atyh.cc",suspend,false,false,"FediFenced",false,
"schelling.pt",suspend,false,false,"FediFenced",false,
"bikeshed.party",suspend,false,false,"FediFenced",false,
"jvpiter.net",suspend,false,false,"FediFenced",false,
"crid.land",suspend,false,false,"FediFenced",false,
"tristram.uber.space",suspend,false,false,"FediFenced",false,
"husbandoism.life",suspend,false,false,"FediFenced",false,
"posix.gay",suspend,false,false,"FediFenced",false,
"netzsphaere.xyz",suspend,false,false,"FediFenced",false,
"justicewarrior.social",suspend,false,false,"FediFenced",false,
"dark-alexandr.net",suspend,false,false,"FediFenced",false,
"prsm.space",suspend,false,false,"FediFenced",false,
"slash.cl",suspend,false,false,"FediFenced",false,
"criminallycute.fi",suspend,false,false,"FediFenced",false,
"miniwa.moe",suspend,false,false,"FediFenced",false,
"blob.cat",suspend,false,false,"FediFenced",false,
"pleroma-in.ouda.space",suspend,false,false,"FediFenced",false,
"thisis.mylegendary.quest",suspend,false,false,"FediFenced",false,
"hello.2heng.xin",suspend,false,false,"FediFenced",false,
"fedihams.net",suspend,false,false,"FediFenced",false,
"kotobank.ch",suspend,false,false,"FediFenced",false,
"tkammer.de",suspend,false,false,"FediFenced",false,
"genderheretics.xyz",suspend,false,false,"FediFenced",false,
"tomo.airen-no-jikken.icu",suspend,false,false,"FediFenced",false,
"isesh.com",suspend,false,false,"FediFenced",false,
"xyenon.bid",suspend,false,false,"FediFenced",false,
"gameliberty.club",suspend,false,false,"FediFenced",false,
"lord.re",suspend,false,false,"FediFenced",false,
"stracknet.com",suspend,false,false,"FediFenced",false,
"ma.jameuwu.com",suspend,false,false,"FediFenced",false
